combokey	school_size	size_cat	student_abs	teach_abs
4.50E+11	very large	4	0.00243	0.26786
4.50E+11	very large	4	0.00659	0.28846
4.50E+11	very large	4	0.00606	0.27996
4.50E+11	very large	4	0.00504	0.25025
4.50E+11	medium-small	2	0	0.22727
4.50E+11	very large	4	0	0.2
4.50E+11	medium-large	3	0	0.21212
4.50E+11	very large	4	0.00442	0.23729
4.50E+11	small	1	0	0.25
4.50E+11	very large	4	0.00222	0.29358
4.50E+11	very large	4	0	0.3125
4.50E+11	very large	4	0.00237	0.20339
4.50E+11	very large	4	0.00581	0.21154
4.50E+11	very large	4	0.00833	0.18
4.50E+11	very large	4	0.0049	0.28607
4.50E+11	very large	4	0.00521	0.31193
4.50E+11	medium-large	3	0.00684	0.18182
4.50E+11	very large	4	0	0.28571
4.50E+11	very large	4	0.00518	0.24889
4.50E+11	very large	4	0.00487	0.31746
4.50E+11	very large	4	0.01053	0.3
4.50E+11	very large	4	0	0.20833
4.50E+11	medium-large	3	0.01609	0.11111
4.50E+11	small	1	0.03315	0.05263
4.50E+11	very large	4	0	0.04717
4.50E+11	very large	4	0.05053	0.36325
4.50E+11	very large	4	0.21898	0.17021
4.50E+11	medium-small	2	0.0913	0.1
4.50E+11	medium-small	2	0	0
4.50E+11	medium-small	2	0.03716	0
4.50E+11	very large	4	0.09335	0.19277
4.50E+11	medium-small	2	0.05622	0
4.50E+11	medium-small	2	0.25191	0.05405
4.50E+11	small	1	0	0
4.50E+11	small	1	0.02083	0
4.50E+11	medium-large	3	0	0
4.50E+11	medium-small	2	0.22115	0
4.50E+11	medium-large	3	0.00998	0.06557
4.50E+11	small	1	0.07778	0.16667
4.50E+11	small	1	0	0.125
4.50E+11	medium-large	3	0.49453	0
4.50E+11	medium-small	2	0.12885	0.33333
4.50E+11	small	1	0	0
4.50E+11	medium-small	2	0	0
4.50E+11	very large	4	0.18423	0.35294
4.50E+11	very large	4	0.69319	0
4.50E+11	medium-large	3	0.05394	0.08333
4.50E+11	very large	4	0.01009	0.36111
4.50E+11	medium-large	3	0.00733	0.05405
4.50E+11	medium-large	3	0.04972	0.18421
4.50E+11	very large	4	0.08025	0.04878
4.50E+11	medium-large	3	0.0137	0.17857
4.50E+11	medium-large	3	0	0.05128
4.50E+11	very large	4	0.01702	0.38636
4.50E+11	very large	4	0.11814	0.22472
4.50E+11	very large	4	0.37252	0
4.50E+11	medium-small	2	0.40896	0.25
4.50E+11	small	1	0.20126	0.25
4.50E+11	medium-small	2	0.18644	0
4.50E+11	small	1	0.02424	0.13333
4.50E+11	medium-large	3	0.13263	0.03571
4.50E+11	medium-small	2	0	0.17778
4.50E+11	very large	4	0.06952	0.18033
4.50E+11	medium-large	3	0.03118	0.44444
4.50E+11	small	1	0.01282	0.46667
4.50E+11	medium-large	3	0.23265	0.22727
4.50E+11	small	1	0	0.3
4.50E+11	very large	4	0.53736	0.5
4.50E+11	small	1	0.07975	0.23077
4.50E+11	small	1	0	0.07143
4.50E+11	medium-small	2	0	0.06667
4.50E+11	medium-small	2	0	0
4.50E+11	very large	4	0.02265	0.22222
4.50E+11	medium-large	3	0	0.01765
4.50E+11	medium-large	3	0.01058	0.05556
4.50E+11	very large	4	0.13929	0.04348
4.50E+11	small	1	0.24684	0
4.50E+11	medium-small	2	0	0.38462
4.50E+11	medium-small	2	0	0.03333
4.50E+11	medium-small	2	0	0
4.50E+11	medium-large	3	0.05383	0.09375
4.50E+11	medium-small	2	0.07987	0.1
4.60E+11	medium-small	2	0.02406	0.16216
4.60E+11	medium-small	2	0.125	0.11429
4.60E+11	medium-small	2	0.01932	0.15748
4.60E+11	small	1	0.04651	0.16667
4.60E+11	small	1	0.19718	0
4.60E+11	small	1	0.12245	0
4.60E+11	small	1	0	0.06897
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0.33962	0.33333
4.60E+11	small	1	0	0
4.60E+11	small	1	0	1
4.60E+11	small	1	0.11111	0
4.60E+11	small	1	0.07273	0
4.60E+11	small	1	0.54545	0
4.60E+11	small	1	0	0.0625
4.60E+11	small	1	0	0.0625
4.60E+11	missing	0	.	0
4.60E+11	missing	0	.	0.02941
4.60E+11	missing	0	.	0
4.60E+11	medium-small	2	0	0.06536
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0.06542	0.10526
4.60E+11	small	1	0.12903	0
4.60E+11	small	1	0.06452	0
4.60E+11	small	1	0.05714	0
4.60E+11	medium-small	2	0.15842	0.01395
4.60E+11	medium-small	2	0.02574	0.00703
4.60E+11	small	1	0.08621	0.01433
4.60E+11	small	1	0	0.14286
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0.4
4.60E+11	small	1	0	0
4.60E+11	medium-large	3	0.01386	0.16667
4.60E+11	medium-small	2	0.04094	0
4.60E+11	medium-small	2	0.06076	0.34615
4.60E+11	medium-small	2	0.01194	0.28571
4.60E+11	medium-small	2	0.26923	0.21739
4.60E+11	medium-large	3	0.26207	0.1875
4.60E+11	small	1	0.04	0.32258
4.60E+11	small	1	0.07018	0.125
4.60E+11	small	1	0	0.1056
4.60E+11	small	1	0.11966	0.3268
4.60E+11	small	1	0	0.24783
4.60E+11	small	1	0	0
4.60E+11	small	1	0.14286	0.15357
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	medium-large	3	0.03612	0
4.60E+11	very large	4	0.21358	0.07436
4.60E+11	medium-large	3	0.10435	0.04359
4.60E+11	medium-large	3	0.06404	0.0625
4.60E+11	medium-large	3	0.05134	0.05882
4.60E+11	medium-large	3	0.08447	0
4.60E+11	medium-large	3	0.04975	0.0625
4.60E+11	medium-large	3	0.05263	0.04082
4.60E+11	small	1	0	0
4.60E+11	small	1	1	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0.02564	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0.04415
4.60E+11	small	1	0	0
4.60E+11	small	1	0.04878	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0	0.10893
4.60E+11	small	1	0.09859	0
4.60E+11	small	1	0	0
4.60E+11	small	1	0.05263	0
4.60E+11	small	1	0.04545	0
4.60E+11	small	1	0	0
4.61E+11	medium-small	2	0.01626	0.20644
4.61E+11	medium-large	3	0.10151	0.16228
4.61E+11	small	1	0.12613	0.11429
4.61E+11	medium-large	3	0.13466	0.21708
4.61E+11	small	1	0.04255	0.33333
4.61E+11	small	1	0.44654	0
4.61E+11	medium-small	2	0.09562	0.04
4.61E+11	small	1	0.17742	0
4.61E+11	medium-small	2	0	0.27039
4.61E+11	medium-small	2	0.04412	0.14069
4.61E+11	small	1	0	0.18007
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0.44444
4.61E+11	small	1	0	0.66667
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0.04545	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0.28571	0
4.61E+11	small	1	0.11765	0.27248
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0.0625
4.61E+11	small	1	0	0
4.61E+11	very large	4	0.17505	0.06173
4.61E+11	very large	4	0.07635	0.06522
4.61E+11	small	1	0.03101	0
4.61E+11	very large	4	0.04448	0.12844
4.61E+11	medium-large	3	0.03327	0.16854
4.61E+11	medium-large	3	0.06264	0.0885
4.61E+11	very large	4	0.1168	0.08475
4.61E+11	very large	4	0.09184	0.31481
4.61E+11	medium-large	3	0.04461	0.16216
4.61E+11	medium-large	3	0.07156	0.15385
4.61E+11	medium-large	3	0.01468	0.15625
4.61E+11	small	1	0.03571	0.17053
4.61E+11	small	1	0.17241	0.36232
4.61E+11	small	1	0.28571	0.16667
4.61E+11	small	1	0.125	0.1
4.61E+11	small	1	0.04762	0.17321
4.61E+11	small	1	0	0.03716
4.61E+11	small	1	0.03226	0.04661
4.61E+11	small	1	0	0.11871
4.61E+11	small	1	0	0
4.61E+11	small	1	0.02667	0.13405
4.61E+11	small	1	0.03774	0
4.61E+11	medium-large	3	0.01449	0.06983
4.61E+11	medium-small	2	0.16544	0.11933
4.61E+11	small	1	0.0582	0.1083
4.61E+11	small	1	0.0137	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	medium-small	2	0	0
4.61E+11	medium-small	2	0	0
4.61E+11	medium-small	2	0	0
4.61E+11	medium-large	3	0.09705	0
4.61E+11	medium-small	2	0.04478	0
4.61E+11	small	1	0.05714	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0.06796	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0	0
4.61E+11	small	1	0.12621	0.14286
4.61E+11	small	1	0.09302	0.12771
4.61E+11	small	1	0.36364	0
4.61E+11	small	1	0.36364	0
4.61E+11	small	1	0.2	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	medium-small	2	0.03179	0.04545
4.62E+11	medium-small	2	0.01702	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0.01481	0.3
4.62E+11	small	1	0.22222	0.11111
4.62E+11	small	1	0.08537	0
4.62E+11	medium-small	2	0.02577	0.32579
4.62E+11	medium-small	2	0.08251	0.14299
4.62E+11	medium-small	2	0.07117	0.34247
4.62E+11	small	1	0	0.4
4.62E+11	small	1	0.10811	0.09524
4.62E+11	small	1	0	0.07143
4.62E+11	small	1	0	0.33333
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	very large	4	0.01302	0.21277
4.62E+11	medium-large	3	0.00338	0.31111
4.62E+11	medium-large	3	0.00467	0.24138
4.62E+11	medium-large	3	0.00862	0.2
4.62E+11	medium-large	3	0	0.35484
4.62E+11	medium-small	2	0.31008	0.5
4.62E+11	small	1	0.15714	0.76923
4.62E+11	small	1	0.17188	0.66667
4.62E+11	small	1	0.04819	0
4.62E+11	small	1	0	0.375
4.62E+11	small	1	0	0.25
4.62E+11	medium-small	2	0.12401	0.69565
4.62E+11	small	1	0.01299	0.5
4.62E+11	small	1	0.02985	0.54545
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	medium-small	2	0.01136	0.15
4.62E+11	medium-small	2	0.08295	0.06667
4.62E+11	small	1	0.0473	0.375
4.62E+11	small	1	0.02759	0.28571
4.62E+11	small	1	0.07	0.28571
4.62E+11	small	1	0.16393	0.85714
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0.09091
4.62E+11	small	1	0	0.14286
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0.01724	0.08
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0.10101
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0.11888	0
4.62E+11	small	1	0.2303	0
4.62E+11	medium-small	2	0.15335	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0.0625	0
4.62E+11	small	1	0	0
4.62E+11	small	1	0.05851	0.26164
4.62E+11	small	1	0.10156	0.38226
4.62E+11	small	1	0.08491	0.26212
4.62E+11	small	1	0	0
4.63E+11	small	1	0.06294	0.23084
4.63E+11	small	1	0.2	0.07375
4.63E+11	small	1	0.10526	0
4.63E+11	small	1	0.07143	0
4.63E+11	small	1	0.19149	0.16556
4.63E+11	medium-small	2	0.02844	0
4.63E+11	small	1	0.0274	0
4.63E+11	small	1	0.03279	0.14286
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0.1
4.63E+11	small	1	0	0.1
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	medium-small	2	0.00513	0
4.63E+11	medium-small	2	0.00513	0
4.63E+11	medium-small	2	0.00513	0
4.63E+11	small	1	0	0.16667
4.63E+11	small	1	0	0.75
4.63E+11	small	1	0	0.17391
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0.03822	0.39683
4.63E+11	small	1	0.06897	0.15576
4.63E+11	medium-small	2	0.05852	0.28674
4.63E+11	medium-large	3	0.00471	0.18349
4.63E+11	very large	4	0.00949	0.16471
4.63E+11	medium-small	2	0.06333	0
4.63E+11	medium-small	2	0.04545	0.04301
4.63E+11	medium-large	3	0.01486	0.096
4.63E+11	medium-small	2	0.00559	0.08247
4.63E+11	medium-large	3	0	0
4.63E+11	medium-small	2	0.01592	0.13483
4.63E+11	medium-large	3	0.06553	0.25323
4.63E+11	medium-small	2	0.04167	0.20227
4.63E+11	medium-small	2	0.02811	0.25716
4.63E+11	medium-small	2	0	0.18349
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0.33333
4.63E+11	small	1	0.03774	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0.03937	0
4.63E+11	small	1	0.04032	0
4.63E+11	small	1	0.03937	0
4.63E+11	medium-small	2	0.125	0.11765
4.63E+11	small	1	0.06024	0.15385
4.63E+11	small	1	0.04918	0.22222
4.63E+11	small	1	0.41667	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	small	1	0	0
4.63E+11	medium-small	2	0.01216	0.21875
4.63E+11	medium-small	2	0.01439	0.05556
4.63E+11	small	1	0.01026	0.06667
4.63E+11	small	1	0	0.28571
4.63E+11	small	1	0	0.28462
4.63E+11	small	1	0.125	0
4.64E+11	small	1	0	0
4.64E+11	very large	4	0.12482	0.12048
4.64E+11	very large	4	0.14884	0.06342
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.10625	0.08511
4.64E+11	small	1	0.08392	0
4.64E+11	medium-small	2	0.13277	0
4.64E+11	medium-small	2	0.20796	0.07273
4.64E+11	small	1	0	0
4.64E+11	small	1	0.04762	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.05195	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.39706	0.79491
4.64E+11	small	1	0	0
4.64E+11	small	1	0.08889	0.40161
4.64E+11	small	1	0.0339	0.4902
4.64E+11	medium-large	3	0.06072	0.17647
4.64E+11	medium-small	2	0.12121	0.26087
4.64E+11	small	1	0.08763	0.27273
4.64E+11	small	1	0.09045	0.2
4.64E+11	small	1	0.02667	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0.11723
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.30667	0.69009
4.64E+11	small	1	0.08889	0.72464
4.64E+11	small	1	0	0.33333
4.64E+11	small	1	0	0
4.64E+11	medium-small	2	0.08908	0.24
4.64E+11	medium-small	2	0.04762	0
4.64E+11	medium-large	3	0.06911	0.26316
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.0274	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	medium-small	2	0.00522	0.00725
4.64E+11	small	1	0.07927	0
4.64E+11	medium-small	2	0.11064	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.01563	0
4.64E+11	small	1	0.04348	0
4.64E+11	small	1	0.05263	0
4.64E+11	medium-large	3	0.02716	0.1
4.64E+11	medium-small	2	0.09215	0.17964
4.64E+11	small	1	0.04615	0.14286
4.64E+11	medium-small	2	0.05778	0.03587
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0	0
4.64E+11	small	1	0.09195	0
4.64E+11	small	1	0.14844	0
4.64E+11	small	1	0.18898	0.17391
4.64E+11	small	1	0.20408	0
4.64E+11	medium-small	2	0	0
4.64E+11	small	1	0	0.11765
4.64E+11	medium-large	3	0	0.12
4.65E+11	small	1	0.04819	0.31983
4.65E+11	small	1	0.13636	0.06831
4.65E+11	small	1	0.09756	0.14409
4.65E+11	small	1	0.27381	0
4.65E+11	small	1	0.42593	0
4.65E+11	small	1	0.35714	0
4.65E+11	medium-small	2	0.09274	0.09091
4.65E+11	small	1	0.24627	0.28571
4.65E+11	small	1	0.14019	0.26667
4.65E+11	small	1	0	0
4.65E+11	small	1	0	0
4.65E+11	small	1	0	0.10526
4.65E+11	small	1	0	0.38536
4.65E+11	small	1	0.08889	0.28571
4.65E+11	small	1	0	0
4.65E+11	medium-small	2	0.04396	0.19522
4.65E+11	small	1	0	0.12598
4.65E+11	small	1	0	0
4.65E+11	small	1	0	0.145
4.65E+11	medium-large	3	0.0917	0.02817
4.65E+11	medium-small	2	0.09399	0.04651
4.65E+11	very large	4	0.13579	0.02283
4.65E+11	small	1	0	0
4.65E+11	small	1	0	0
4.65E+11	medium-large	3	0.00412	0.08658
4.65E+11	medium-large	3	0.01806	0.18779
4.65E+11	small	1	0	0.125
4.65E+11	small	1	0.0339	0.16667
4.65E+11	small	1	0	0
4.65E+11	small	1	0	0
4.65E+11	small	1	0.0396	0
4.65E+11	small	1	0.11765	0
4.65E+11	small	1	0.11765	0
4.65E+11	small	1	0.04444	0
4.65E+11	small	1	0.01439	0
4.65E+11	small	1	0.09574	0
4.65E+11	small	1	0.05385	0
4.65E+11	small	1	0	0
4.65E+11	small	1	0.12	0
4.65E+11	small	1	0	0.16667
4.65E+11	small	1	0.07216	0
4.65E+11	small	1	0.0339	0
4.65E+11	small	1	0.28302	0.21978
4.65E+11	small	1	0.30357	0
4.65E+11	small	1	0.33333	0
4.65E+11	medium-small	2	0.0093	0.48485
4.65E+11	small	1	0.08911	0.22222
4.65E+11	small	1	0.07143	0.25
4.65E+11	small	1	0.1	0
4.65E+11	small	1	0	0
4.65E+11	small	1	0.11828	0.0625
4.65E+11	small	1	0.09859	0
4.65E+11	small	1	0	0
4.66E+11	medium-small	2	0.10687	0.40909
4.66E+11	medium-small	2	0.08	0.17647
4.66E+11	small	1	0.17568	0.08333
4.66E+11	very large	4	0.18068	0.28261
4.66E+11	very large	4	0.16066	0.075
4.66E+11	medium-small	2	0.06844	0.33333
4.66E+11	small	1	0	0
4.66E+11	small	1	0	0.14286
4.66E+11	small	1	0.15068	0.21429
4.66E+11	small	1	0.08511	0.1
4.66E+11	small	1	0	0.09091
4.66E+11	small	1	0	0
4.66E+11	very large	4	0.20489	0.53659
4.66E+11	very large	4	0.47931	0.58634
4.66E+11	medium-small	2	0.12044	0.5641
4.66E+11	medium-large	3	0.28765	0.42927
4.66E+11	very large	4	0.50472	0.48357
4.66E+11	medium-large	3	0.14321	0.40323
4.66E+11	medium-large	3	0.57895	0.65306
4.66E+11	very large	4	0.3209	0.5814
4.66E+11	medium-large	3	0.25095	0.58333
4.66E+11	medium-large	3	0.17773	0.6
4.66E+11	medium-large	3	0.29264	0.45833
4.66E+11	medium-small	2	0.18442	0.65753
4.66E+11	medium-large	3	0.21862	0.42105
4.66E+11	medium-large	3	0.09611	0.35088
4.66E+11	medium-large	3	0.12289	0.14545
4.66E+11	medium-large	3	0.14683	0.48649
4.66E+11	medium-large	3	0.12575	0.32877
4.66E+11	medium-small	2	0.18018	0.69231
4.66E+11	very large	4	0.34783	0.35165
4.66E+11	medium-large	3	0.13036	0.58537
4.66E+11	medium-small	2	0.22613	0.44828
4.66E+11	very large	4	0.14623	0.37559
4.66E+11	medium-small	2	0.05915	0.15385
4.66E+11	small	1	0.2426	0.30769
4.66E+11	small	1	0.17073	0.57143
4.66E+11	small	1	0	0
4.66E+11	small	1	0	0.22857
4.66E+11	small	1	0	0.35461
4.66E+11	small	1	0	0
4.66E+11	small	1	0	0
4.66E+11	small	1	0.04301	0.33333
4.66E+11	small	1	0.15	0.42105
4.66E+11	small	1	0.08333	0.44444
4.67E+11	small	1	0.03077	0.11038
4.67E+11	small	1	0.12658	0
4.67E+11	small	1	0.07843	0
4.67E+11	medium-small	2	0.50476	0.5625
4.67E+11	medium-small	2	0.54821	0.45283
4.67E+11	small	1	0.54839	0.28571
4.67E+11	medium-small	2	0.45041	0.20588
4.67E+11	small	1	0	0
4.67E+11	small	1	0.56774	0.59091
4.67E+11	small	1	0.33702	0.24
4.67E+11	small	1	0.67857	0.5
4.67E+11	very large	4	0.18552	0.31831
4.67E+11	medium-large	3	0.24027	0.19479
4.67E+11	medium-large	3	0.10595	0.16325
4.67E+11	very large	4	0.13111	0.24166
4.67E+11	medium-small	2	0.05758	0
4.67E+11	very large	4	0.21813	0.2098
4.67E+11	small	1	0.12121	0.09434
4.67E+11	medium-small	2	0.15126	0.28393
4.67E+11	medium-small	2	0.15057	0.16106
4.67E+11	medium-large	3	0.1183	0.17367
4.67E+11	very large	4	0.31215	0.21534
4.67E+11	medium-small	2	0.15217	0.23967
4.67E+11	medium-large	3	0.18681	0.19977
4.67E+11	medium-small	2	0.04743	0.25157
4.67E+11	very large	4	0.08596	0.31725
4.67E+11	small	1	0.08696	0.08453
4.67E+11	medium-large	3	0.0283	0.2381
4.67E+11	small	1	0.28571	0.44444
4.67E+11	very large	4	0.2452	0.25235
4.67E+11	very large	4	0.12112	0.28185
4.67E+11	medium-large	3	0.11478	0.32931
4.67E+11	small	1	0.18182	0.54645
4.67E+11	very large	4	0.06518	0.18906
4.67E+11	medium-large	3	0.18138	0.35291
4.67E+11	very large	4	0.07907	0.32737
4.67E+11	very large	4	0.26577	0.23681
4.67E+11	very large	4	0.03721	0.18697
4.67E+11	very large	4	0.0522	0.1857
4.67E+11	small	1	0.5	0.22422
4.67E+11	small	1	0.46512	0.33333
4.67E+11	small	1	0.48148	0.18657
4.67E+11	small	1	0.02797	0.38119
4.67E+11	small	1	0.06369	0.2454
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0.44444	0
4.67E+11	small	1	0.40741	0
4.67E+11	small	1	0	0
4.67E+11	very large	4	0.02411	0.25419
4.67E+11	very large	4	0.05153	0.26882
4.67E+11	very large	4	0.05663	0.15083
4.67E+11	medium-small	2	0.22866	0.17016
4.67E+11	small	1	0	0.30731
4.67E+11	small	1	0	0.44444
4.67E+11	small	1	0.13021	0.15385
4.67E+11	small	1	0.02649	0
4.67E+11	medium-small	2	0.04089	0.05556
4.67E+11	medium-small	2	0.01105	0.03175
4.67E+11	medium-large	3	0.00789	0.03093
4.67E+11	medium-large	3	0.00816	0.06061
4.67E+11	medium-large	3	0.0303	0
4.67E+11	small	1	0	0
4.67E+11	medium-small	2	0.00976	0.0625
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	very large	4	0.00862	0.09195
4.67E+11	very large	4	0.07086	0.35165
4.67E+11	medium-large	3	0.02293	0.28205
4.67E+11	small	1	0.14783	0.21053
4.67E+11	medium-large	3	0.08333	0.17483
4.67E+11	small	1	0	0.39683
4.67E+11	small	1	0	0
4.67E+11	small	1	0.28571	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0.05085	0.09074
4.67E+11	small	1	0.13953	0
4.67E+11	small	1	0.0452	0
4.67E+11	small	1	0.02105	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0.19355	0
4.67E+11	small	1	0.25424	0
4.67E+11	small	1	0.51613	0
4.67E+11	small	1	0.19608	0
4.67E+11	small	1	0.52033	0.14286
4.67E+11	medium-small	2	0.42265	0.15
4.67E+11	small	1	0.48	0.2
4.67E+11	medium-large	3	0.73611	0.09302
4.67E+11	medium-large	3	0.55916	0.28571
4.67E+11	very large	4	0.45735	0.12821
4.67E+11	small	1	0	1
4.67E+11	small	1	0	0.125
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	small	1	0	0
4.67E+11	medium-small	2	0.12613	0.05236
4.67E+11	medium-small	2	0.04762	0
4.67E+11	medium-small	2	0.11218	0.04202
4.67E+11	medium-small	2	0.15775	0
4.67E+11	small	1	0.0146	0
4.67E+11	small	1	0.1	0.13333
4.67E+11	small	1	0	0
4.67E+11	small	1	0.11207	0.27586
4.68E+11	medium-small	2	0.09717	0.16216
4.68E+11	medium-small	2	0.21127	0.10256
4.68E+11	medium-small	2	0.1036	0.14634
4.68E+11	small	1	0.10791	0.16
4.68E+11	small	1	0.4	0.1
4.68E+11	small	1	0.06122	0.1
4.68E+11	small	1	0.1	0.04
4.68E+11	medium-small	2	0	0.04545
4.68E+11	small	1	0.10169	0
4.68E+11	small	1	0.0122	0
4.68E+11	small	1	0.06316	0
4.68E+11	small	1	0	0
4.68E+11	medium-small	2	0.08262	0
4.68E+11	medium-small	2	0.05191	0
4.68E+11	medium-small	2	0.05645	0
4.68E+11	very large	4	0.23786	0.0339
4.68E+11	very large	4	0.05873	0.02703
4.68E+11	medium-large	3	0.01676	0
4.68E+11	medium-large	3	0.02655	0
4.68E+11	small	1	0.08654	0.28571
4.68E+11	small	1	0.17391	0.11111
4.68E+11	small	1	0.1	0
4.68E+11	small	1	0	0.31579
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	medium-small	2	0.02797	0.16077
4.68E+11	small	1	0.20468	0.0961
4.68E+11	small	1	0.03636	0.07321
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0.08163
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0.15873	0.22222
4.68E+11	small	1	0.13333	0
4.68E+11	small	1	0.11765	0
4.68E+11	small	1	0.30769	0
4.68E+11	small	1	0.10884	0.05556
4.68E+11	small	1	0.56731	0.07143
4.68E+11	small	1	0.18605	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0.09375	0.22222
4.68E+11	small	1	0.05263	0.11111
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	medium-small	2	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0.18667	0
4.68E+11	small	1	0.09202	0
4.68E+11	small	1	0.16667	0
4.68E+11	small	1	0	0
4.68E+11	small	1	0	0
4.68E+11	medium-small	2	0	0
4.68E+11	medium-small	2	0	0
4.68E+11	medium-small	2	0.00522	0.20833
4.68E+11	medium-small	2	0.01058	0.30435
