state	provider	provider_type	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
New Jersey	College of Saint Elizabeth	Traditional	3	37	29	4	0.075	0.925	0.878787879	0.121212121
New Jersey	Drew University	Traditional	10	18	22	6	0.357142857	0.642857143	0.785714286	0.214285714
New Jersey	Fairleigh Dickinson University	Traditional	54	228	200	82	0.191489362	0.808510638	0.709219858	0.290780142
New Jersey	Felician College	Traditional	18	106	66	32	0.14516129	0.85483871	0.673469388	0.326530612
New Jersey	Georgian Court Univeristy	Traditional	27	116	106	18	0.188811189	0.811188811	0.85483871	0.14516129
New Jersey	Kean University	Traditional	645	1640	1147	971	0.282275711	0.717724289	0.541548631	0.458451369
New Jersey	Monmouth University	Traditional	65	338	363	40	0.161290323	0.838709677	0.900744417	0.099255583
New Jersey	Monmouth University	Alternative, IHE-based	1	8	5	3	0.111111111	0.888888889	0.625	0.375
New Jersey	Montclair State University	Traditional	267	834	640	339	0.242506812	0.757493188	0.653728294	0.346271706
New Jersey	New Jersey City University	Traditional	67	360	137	258	0.156908665	0.843091335	0.346835443	0.653164557
New Jersey	New Jersey City University	Alternative, IHE-based	29	63	64	20	0.315217391	0.684782609	0.761904762	0.238095238
New Jersey	NJ Department of Education Alternate Route	Alternative, not IHE-based	591	1328	1144	580	0.307972903	0.692027097	0.663573086	0.336426914
New Jersey	Princeton University	Traditional	20	38	31	27	0.344827586	0.655172414	0.534482759	0.465517241
New Jersey	Ramapo College	Traditional	46	114	129	19	0.2875	0.7125	0.871621622	0.128378378
New Jersey	RELAY Graduate School of Education	Alternative, IHE-based	49	18	12	43	0.731343284	0.268656716	0.218181818	0.781818182
New Jersey	Rider University	Traditional	142	578	575	137	0.197222222	0.802777778	0.80758427	0.19241573
New Jersey	Rowan University	Traditional	172	691	709	132	0.199304751	0.800695249	0.843043995	0.156956005
New Jersey	Rutgers University - Camden	Traditional	16	57	43	7	0.219178082	0.780821918	0.86	0.14
New Jersey	Rutgers University - New Brunswick	Traditional	74	178	187	61	0.293650794	0.706349206	0.754032258	0.245967742
New Jersey	Rutgers University - Newark	Traditional	8	15	9	13	0.347826087	0.652173913	0.409090909	0.590909091
New Jersey	Saint Peters University	Traditional	53	168	70	134	0.239819005	0.760180995	0.343137255	0.656862745
New Jersey	Seton Hall University	Traditional	42	289	231	100	0.126888218	0.873111782	0.697885196	0.302114804
New Jersey	Stockton University	Traditional	37	120	134	19	0.23566879	0.76433121	0.875816993	0.124183007
New Jersey	The College of New Jersey	Traditional	129	529	498	115	0.196048632	0.803951368	0.812398042	0.187601958
New Jersey	William Paterson University	Traditional	142	420	414	161	0.252669039	0.747330961	0.72	0.28
New Mexico	Central New Mexico Community College	Alternative, IHE-based	145	230	232	166	0.386666667	0.613333333	0.582914573	0.417085427
New Mexico	Eastern New Mexico University	Traditional	43	120	81	82	0.263803681	0.736196319	0.496932515	0.503067485
New Mexico	Eastern New Mexico University	Alternative, IHE-based	54	182	161	75	0.228813559	0.771186441	0.68220339	0.31779661
New Mexico	New Mexico Highlands University	Traditional	88	385	150	285	0.186046512	0.813953488	0.344827586	0.655172414
New Mexico	New Mexico Junior College	Alternative, IHE-based	5	32	14	21	0.135135135	0.864864865	0.4	0.6
New Mexico	New Mexico State University	Traditional	105	296	145	242	0.261845387	0.738154613	0.374677003	0.625322997
New Mexico	New Mexico State University	Alternative, IHE-based	23	40	27	36	0.365079365	0.634920635	0.428571429	0.571428571
New Mexico	Northern New Mexico College	Traditional	10	43	3	10	0.188679245	0.811320755	0.230769231	0.769230769
New Mexico	Northern New Mexico College	Alternative, IHE-based	7	25	17	15	0.21875	0.78125	0.53125	0.46875
New Mexico	San Juan College	Alternative, IHE-based	29	36	34	31	0.446153846	0.553846154	0.523076923	0.476923077
New Mexico	Santa Fe  Community College	Alternative, IHE-based	103	254	227	125	0.288515406	0.711484594	0.644886364	0.355113636
New Mexico	University of New Mexico	Traditional	118	352	158	301	0.25106383	0.74893617	0.34422658	0.65577342
New Mexico	University of New Mexico	Alternative, IHE-based	43	105	85	60	0.290540541	0.709459459	0.586206897	0.413793103
New Mexico	University of Phoenix - NM	Traditional	31	96	10	50	0.244094488	0.755905512	0.166666667	0.833333333
New Mexico	University of the Southwest	Traditional	84	325	181	175	0.205378973	0.794621027	0.508426966	0.491573034
New Mexico	Wayland Baptist University	Traditional	9	33	22	19	0.214285714	0.785714286	0.536585366	0.463414634
New Mexico	Western Governors University - NM	Traditional	5	19	18	6	0.208333333	0.791666667	0.75	0.25
New Mexico	Western New Mexico University	Traditional	38	110	76	72	0.256756757	0.743243243	0.513513514	0.486486486
New Mexico	Western New Mexico University	Alternative, IHE-based	6	19	13	12	0.24	0.76	0.52	0.48
New York	Adelphi University	Traditional	82	319	264	155	0.204488778	0.795511222	0.630071599	0.369928401
New York	Adelphi University	Alternative, IHE-based	0	0	0	0
New York	Alfred University - Main	Traditional	0	12	11	1	0	1	0.916666667	0.083333333
New York	Bank Street College of Ed.	Traditional	33	348	260	108	0.086614173	0.913385827	0.706521739	0.293478261
New York	Bank Street College of Ed.	Alternative, IHE-based	0	1	0	1	0	1	0	1
New York	Bard College	Traditional	8	14	20	4	0.363636364	0.636363636	0.833333333	0.166666667
New York	Bard College	Alternative, IHE-based	1	2	3	0	0.333333333	0.666666667	1	0
New York	Barnard College	Traditional	2	14	16	1	0.125	0.875	0.941176471	0.058823529
New York	Boricua College	Traditional	10	139	3	146	0.067114094	0.932885906	0.020134228	0.979865772
New York	Canisius College of Buffalo	Traditional	68	171	177	28	0.284518828	0.715481172	0.863414634	0.136585366
New York	Cazenovia College	Traditional	7	62	39	7	0.101449275	0.898550725	0.847826087	0.152173913
New York	Colgate University	Traditional	2	4	0	6	0.333333333	0.666666667	0	1
New York	College of Mt. St. Vincent	Traditional	4	42	17	29	0.086956522	0.913043478	0.369565217	0.630434783
New York	College of New Rochelle - Main	Traditional	14	116	69	83	0.107692308	0.892307692	0.453947368	0.546052632
New York	College of New Rochelle - Main	Alternative, IHE-based	0	0	0	0
New York	College of St. Rose	Traditional	108	524	514	83	0.170886076	0.829113924	0.860971524	0.139028476
New York	Concordia College	Traditional	10	83	53	56	0.107526882	0.892473118	0.486238532	0.513761468
New York	CUNY Brooklyn College	Traditional	508	1581	630	1197	0.243178554	0.756821446	0.344827586	0.655172414
New York	CUNY Brooklyn College	Alternative, IHE-based	81	168	117	108	0.325301205	0.674698795	0.52	0.48
New York	CUNY City College	Traditional	222	954	60	611	0.18877551	0.81122449	0.089418778	0.910581222
New York	CUNY City College	Alternative, IHE-based	65	180	2	35	0.265306122	0.734693878	0.054054054	0.945945946
New York	CUNY College of Staten Island	Traditional	112	609	324	123	0.155339806	0.844660194	0.724832215	0.275167785
New York	CUNY Herbert H. Lehman College	Traditional	238	686	320	528	0.257575758	0.742424242	0.377358491	0.622641509
New York	CUNY Herbert H. Lehman College	Alternative, IHE-based	7	23	13	21	0.233333333	0.766666667	0.382352941	0.617647059
New York	CUNY Hunter College	Traditional	368	1697	1176	834	0.178208232	0.821791768	0.585074627	0.414925373
New York	CUNY Hunter College	Alternative, IHE-based	68	168	133	102	0.288135593	0.711864407	0.565957447	0.434042553
New York	CUNY Medgar Evers College	Traditional	12	109	0	121	0.099173554	0.900826446	0	1
New York	CUNY NYC College of Technology	Traditional	83	60	27	108	0.58041958	0.41958042	0.2	0.8
New York	CUNY Queens College	Traditional	651	1901	855	1166	0.255094044	0.744905956	0.423057892	0.576942108
New York	CUNY Queens College	Alternative, IHE-based	0	1	0	1	0	1	0	1
New York	CUNY York College	Traditional	28	113	16	197	0.19858156	0.80141844	0.075117371	0.924882629
New York	D'Youville College	Traditional	56	113	127	33	0.331360947	0.668639053	0.79375	0.20625
New York	Daemen College	Traditional	9	69	66	14	0.115384615	0.884615385	0.825	0.175
New York	Daemen College	Alternative, IHE-based	22	116	133	5	0.15942029	0.84057971	0.963768116	0.036231884
New York	Dominican College of Blauvelt	Traditional	18	96	58	35	0.157894737	0.842105263	0.623655914	0.376344086
New York	Dowling College Oakdale	Traditional	296	624	356	134	0.32173913	0.67826087	0.726530612	0.273469388
New York	Dowling College-Brookhaven Campus	Traditional	0	0	0	0
New York	Elmira College	Traditional	15	95	100	10	0.136363636	0.863636364	0.909090909	0.090909091
New York	Five Towns College	Traditional	24	23	25	22	0.510638298	0.489361702	0.531914894	0.468085106
New York	Fordham Univ. Lincoln Ctr/Rose Hill	Traditional	27	133	20	22	0.16875	0.83125	0.476190476	0.523809524
New York	Fordham Univ. Lincoln Ctr/Rose Hill	Alternative, IHE-based	26	88	4	31	0.228070175	0.771929825	0.114285714	0.885714286
New York	Fordham University - Westchester Campus	Traditional	0	0	0	0
New York	Hartwick College	Traditional	4	19	22	1	0.173913043	0.826086957	0.956521739	0.043478261
New York	Hobart and William Smith Colleges	Traditional	13	68	63	9	0.160493827	0.839506173	0.875	0.125
New York	Hofstra University - Main	Traditional	115	339	303	127	0.253303965	0.746696035	0.704651163	0.295348837
New York	Hofstra University - Main	Alternative, IHE-based	0	0	0	0
New York	Houghton College	Traditional	21	63	75	8	0.25	0.75	0.903614458	0.096385542
New York	Iona College - New Rochelle	Traditional	21	90	83	20	0.189189189	0.810810811	0.805825243	0.194174757
New York	Iona College - Rockland	Traditional	0	0	0	0
New York	Ithaca College	Traditional	137	248	289	64	0.355844156	0.644155844	0.818696884	0.181303116
New York	Keuka College	Traditional	14	77	91	13	0.153846154	0.846153846	0.875	0.125
New York	L.I.U. - Brentwood	Traditional	6	61	52	9	0.089552239	0.910447761	0.852459016	0.147540984
New York	L.I.U. - Brooklyn	Traditional	13	143	30	127	0.083333333	0.916666667	0.191082803	0.808917197
New York	L.I.U. - Brooklyn	Alternative, IHE-based	90	269	149	210	0.250696379	0.749303621	0.415041783	0.584958217
New York	L.I.U. - C.W. Post	Traditional	91	429	341	101	0.175	0.825	0.771493213	0.228506787
New York	L.I.U. - Riverhead	Traditional	5	31	28	4	0.138888889	0.861111111	0.875	0.125
New York	L.I.U. - Rockland	Traditional	6	26	17	5	0.1875	0.8125	0.772727273	0.227272727
New York	L.I.U. - Westchester	Traditional	17	42	53	11	0.288135593	0.711864407	0.828125	0.171875
New York	Le Moyne College	Traditional	116	385	401	48	0.231536926	0.768463074	0.893095768	0.106904232
New York	Manhattan College	Traditional	68	232	239	61	0.226666667	0.773333333	0.796666667	0.203333333
New York	Manhattanville College	Traditional	192	408	255	89	0.32	0.68	0.74127907	0.25872093
New York	Marist College	Traditional	60	278	276	45	0.177514793	0.822485207	0.859813084	0.140186916
New York	Medaille College	Traditional	38	69	55	28	0.355140187	0.644859813	0.662650602	0.337349398
New York	Mercy College - Bronx	Traditional	12	143	30	133	0.077419355	0.922580645	0.18404908	0.81595092
New York	Mercy College - Main	Traditional	35	338	246	150	0.09383378	0.90616622	0.621212121	0.378787879
New York	Mercy College - Manhattan Campus	Traditional	2	17	4	16	0.105263158	0.894736842	0.2	0.8
New York	Mercy College - Yorktown Hgts.	Traditional	9	37	35	13	0.195652174	0.804347826	0.729166667	0.270833333
New York	Metropolitan College of New York	Traditional	3	16	0	14	0.157894737	0.842105263	0	1
New York	Molloy College	Traditional	133	469	489	105	0.220930233	0.779069767	0.823232323	0.176767677
New York	Monroe College	Traditional	14	133	5	140	0.095238095	0.904761905	0.034482759	0.965517241
New York	Mount St. Mary College	Traditional	59	272	259	51	0.178247734	0.821752266	0.835483871	0.164516129
New York	Nazareth College of Rochester	Traditional	66	262	254	51	0.201219512	0.798780488	0.832786885	0.167213115
New York	New York Institute of Technology - Old Westbury	Traditional	5	17	8	14	0.227272727	0.772727273	0.363636364	0.636363636
New York	New York Medical College	Traditional	0	35	30	5	0	1	0.857142857	0.142857143
New York	New York University - Main	Traditional	50	447	379	303	0.100603622	0.899396378	0.555718475	0.444281525
New York	Niagara University	Traditional	41	233	209	26	0.149635036	0.850364964	0.889361702	0.110638298
New York	NY Inst. of Tech. - Manhattan	Traditional	0	4	2	2	0	1	0.5	0.5
New York	Nyack College	Traditional	3	56	37	23	0.050847458	0.949152542	0.616666667	0.383333333
New York	Pace University - NYC	Traditional	28	87	63	47	0.243478261	0.756521739	0.572727273	0.427272727
New York	Pace University - NYC	Alternative, IHE-based	114	226	127	150	0.335294118	0.664705882	0.458483755	0.541516245
New York	Pace University-Pleasantville	Traditional	41	172	147	60	0.192488263	0.807511737	0.710144928	0.289855072
New York	Pace University-Pleasantville	Alternative, IHE-based	0	1	0	0	0	1
New York	Pratt Institute	Traditional	9	56	35	20	0.138461538	0.861538462	0.636363636	0.363636364
New York	Relay School of Education	Alternative, IHE-based	169	343	194	274	0.330078125	0.669921875	0.414529915	0.585470085
New York	Roberts Wesleyan College	Traditional	62	150	167	40	0.29245283	0.70754717	0.806763285	0.193236715
New York	Rochester Inst. of Technology	Traditional	3	21	18	1	0.125	0.875	0.947368421	0.052631579
New York	Sage Colleges (The) - Albany	Traditional	19	16	26	8	0.542857143	0.457142857	0.764705882	0.235294118
New York	Sage Colleges (The) - Troy	Traditional	9	74	62	13	0.108433735	0.891566265	0.826666667	0.173333333
New York	Sarah Lawrence College	Traditional	1	11	10	3	0.083333333	0.916666667	0.769230769	0.230769231
New York	School of Visual Arts	Traditional	2	14	10	6	0.125	0.875	0.625	0.375
New York	Siena College	Traditional	4	8	12	0	0.333333333	0.666666667	1	0
New York	Skidmore College	Traditional	4	27	23	6	0.129032258	0.870967742	0.793103448	0.206896552
New York	St John's University - Staten Island	Traditional	9	51	45	13	0.15	0.85	0.775862069	0.224137931
New York	St. Bonaventure University	Traditional	28	127	106	20	0.180645161	0.819354839	0.841269841	0.158730159
New York	St. Francis College	Traditional	26	109	75	52	0.192592593	0.807407407	0.590551181	0.409448819
New York	St. John Fisher College	Traditional	38	140	161	21	0.213483146	0.786516854	0.884615385	0.115384615
New York	St. John's University - Main	Traditional	104	441	247	241	0.190825688	0.809174312	0.506147541	0.493852459
New York	St. John's University - Main	Alternative, IHE-based	130	179	102	145	0.420711974	0.579288026	0.412955466	0.587044534
New York	St. Joseph's College-Main	Traditional	17	61	61	15	0.217948718	0.782051282	0.802631579	0.197368421
New York	St. Joseph's College-Suffolk	Traditional	74	319	292	50	0.188295165	0.811704835	0.85380117	0.14619883
New York	St. Lawrence University	Traditional	6	22	22	5	0.214285714	0.785714286	0.814814815	0.185185185
New York	St. Thomas Aquinas College	Traditional	15	136	97	39	0.099337748	0.900662252	0.713235294	0.286764706
New York	SUC Brockport	Traditional	178	209	277	43	0.45994832	0.54005168	0.865625	0.134375
New York	SUC Buffalo	Traditional	213	830	304	83	0.2042186	0.7957814	0.785529716	0.214470284
New York	SUC Buffalo	Alternative, IHE-based	1	0	1	0	1	0	1	0
New York	SUC Cortland	Traditional	397	939	1032	222	0.297155689	0.702844311	0.822966507	0.177033493
New York	SUC Fredonia	Traditional	265	587	731	101	0.311032864	0.688967136	0.878605769	0.121394231
New York	SUC Geneseo	Traditional	160	499	523	89	0.242792109	0.757207891	0.854575163	0.145424837
New York	SUC New Paltz	Traditional	124	449	412	132	0.216404887	0.783595113	0.757352941	0.242647059
New York	SUC Old Westbury	Traditional	67	267	210	133	0.200598802	0.799401198	0.612244898	0.387755102
New York	SUC Oneonta	Traditional	155	623	681	79	0.199228792	0.800771208	0.896052632	0.103947368
New York	SUC Oswego	Traditional	216	386	514	88	0.358803987	0.641196013	0.853820598	0.146179402
New York	SUC Plattsburgh	Traditional	96	280	315	49	0.255319149	0.744680851	0.865384615	0.134615385
New York	SUC Plattsburgh at ACC	Traditional	4	10	13	1	0.285714286	0.714285714	0.928571429	0.071428571
New York	SUC Potsdam	Traditional	175	410	475	81	0.299145299	0.700854701	0.854316547	0.145683453
New York	SUNY  Empire State College	Traditional	1	4	4	0	0.2	0.8	1	0
New York	SUNY  Empire State College	Alternative, IHE-based	33	58	74	9	0.362637363	0.637362637	0.891566265	0.108433735
New York	SUNY Albany	Traditional	37	289	276	59	0.113496933	0.886503067	0.823880597	0.176119403
New York	SUNY Binghamton	Traditional	16	34	44	7	0.32	0.68	0.862745098	0.137254902
New York	SUNY Buffalo	Traditional	10	57	55	6	0.149253731	0.850746269	0.901639344	0.098360656
New York	SUNY Stony Brook	Traditional	95	156	163	66	0.378486056	0.621513944	0.711790393	0.288209607
New York	Syracuse University	Traditional	83	338	305	125	0.197149644	0.802850356	0.709302326	0.290697674
New York	Teachers College at Columbia University	Traditional	126	675	431	306	0.157303371	0.842696629	0.584803256	0.415196744
New York	Teachers College at Columbia University	Alternative, IHE-based	13	12	18	5	0.52	0.48	0.782608696	0.217391304
New York	The American Museum of Natural History	Traditional	6	10	11	7	0.375	0.625	0.611111111	0.388888889
New York	Touro College - Bay Shore Campus	Traditional	72	276	320	52	0.206896552	0.793103448	0.860215054	0.139784946
New York	Touro College - Flatbush	Traditional	128	808	810	180	0.136752137	0.863247863	0.818181818	0.181818182
New York	Touro College - Manhattan	Traditional	414	2075	1945	849	0.16633186	0.83366814	0.696134574	0.303865426
New York	Union Graduate College	Traditional	8	16	19	12	0.333333333	0.666666667	0.612903226	0.387096774
New York	University of Rochester	Traditional	71	104	122	35	0.405714286	0.594285714	0.777070064	0.222929936
New York	Utica College	Traditional	59	170	199	20	0.257641921	0.742358079	0.908675799	0.091324201
New York	Vassar College	Traditional	7	25	17	4	0.21875	0.78125	0.80952381	0.19047619
New York	Wagner College	Traditional	11	51	45	12	0.177419355	0.822580645	0.789473684	0.210526316
New York	Wells College	Traditional	3	10	12	2	0.230769231	0.769230769	0.857142857	0.142857143
New York	Yeshiva University	Traditional	0	26	26	0	0	1	1	0
North Carolina	Appalachian State University	Traditional	655	1589	2028	181	0.291889483	0.708110517	0.918062472	0.081937528
North Carolina	Appalachian State University	Alternative, IHE-based	21	35	49	6	0.375	0.625	0.890909091	0.109090909
North Carolina	Barton College	Traditional	8	31	33	6	0.205128205	0.794871795	0.846153846	0.153846154
North Carolina	Barton College	Alternative, IHE-based	0	2	0	2	0	1	0	1
North Carolina	Belmont Abbey College	Traditional	2	21	22	1	0.086956522	0.913043478	0.956521739	0.043478261
North Carolina	Bennett College	Traditional	0	0	0	5			0	1
North Carolina	Brevard College	Traditional	6	11	14	3	0.352941176	0.647058824	0.823529412	0.176470588
North Carolina	Campbell University	Traditional	6	31	34	3	0.162162162	0.837837838	0.918918919	0.081081081
North Carolina	Campbell University	Alternative, IHE-based	1	3	4	0	0.25	0.75	1	0
North Carolina	Catawba  College	Traditional	11	23	31	3	0.323529412	0.676470588	0.911764706	0.088235294
North Carolina	Catawba Regional Alternative Licensing Center	Alternative, not IHE-based	291	423	402	229	0.407563025	0.592436975	0.637083994	0.362916006
North Carolina	Charlotte Regional Alternative Licensing Center	Alternative, not IHE-based	364	666	218	208	0.353398058	0.646601942	0.511737089	0.488262911
North Carolina	Chowan University	Traditional	13	30	30	13	0.302325581	0.697674419	0.697674419	0.302325581
North Carolina	Duke  University	Traditional	8	17	16	9	0.32	0.68	0.64	0.36
North Carolina	East Carolina University	Traditional	110	562	593	79	0.163690476	0.836309524	0.882440476	0.117559524
North Carolina	East Carolina University	Alternative, IHE-based	88	232	233	87	0.275	0.725	0.728125	0.271875
North Carolina	Elizabeth City State University	Traditional	13	78	54	37	0.142857143	0.857142857	0.593406593	0.406593407
North Carolina	Elizabeth City State University	Alternative, IHE-based	0	2	0	2	0	1	0	1
North Carolina	Elon University	Traditional	8	111	107	12	0.067226891	0.932773109	0.899159664	0.100840336
North Carolina	Fayetteville State University	Traditional	13	40	27	26	0.245283019	0.754716981	0.509433962	0.490566038
North Carolina	Fayetteville State University	Alternative, IHE-based	15	55	15	55	0.214285714	0.785714286	0.214285714	0.785714286
North Carolina	Gardner-Webb University	Traditional	25	69	75	8	0.265957447	0.734042553	0.903614458	0.096385542
North Carolina	Greensboro College	Traditional	15	37	43	9	0.288461538	0.711538462	0.826923077	0.173076923
North Carolina	Greensboro College	Alternative, IHE-based	4	13	9	8	0.235294118	0.764705882	0.529411765	0.470588235
North Carolina	Guilford College	Traditional	3	13	13	3	0.1875	0.8125	0.8125	0.1875
North Carolina	High Point University	Traditional	8	94	93	9	0.078431373	0.921568627	0.911764706	0.088235294
North Carolina	High Point University	Alternative, IHE-based	1	0	0	1	1	0	0	1
North Carolina	Lees-McRae College	Traditional	5	32	37	0	0.135135135	0.864864865	1	0
North Carolina	Lenoir-Rhyne  University	Traditional	18	44	53	9	0.290322581	0.709677419	0.85483871	0.14516129
North Carolina	Livingstone College	Traditional	1	6	1	6	0.142857143	0.857142857	0.142857143	0.857142857
North Carolina	Mars Hill University	Traditional	24	73	92	5	0.24742268	0.75257732	0.948453608	0.051546392
North Carolina	Meredith College	Traditional	1	78	62	15	0.012658228	0.987341772	0.805194805	0.194805195
North Carolina	Methodist University	Traditional	3	15	15	0	0.166666667	0.833333333	1	0
North Carolina	Mid-Atlantic Christian University	Traditional	0	2	2	0	0	1	1	0
North Carolina	Nash Regional Alternative Licensing Center	Alternative, not IHE-based	249	550	335	371	0.311639549	0.688360451	0.474504249	0.525495751
North Carolina	North Carolina A&T State University	Traditional	17	87	16	86	0.163461538	0.836538462	0.156862745	0.843137255
North Carolina	North Carolina A&T State University	Alternative, IHE-based	6	9	3	12	0.4	0.6	0.2	0.8
North Carolina	North Carolina Central University	Traditional	33	269	36	254	0.109271523	0.890728477	0.124137931	0.875862069
North Carolina	North Carolina Central University	Alternative, IHE-based	0	0	0	0
North Carolina	North Carolina State University	Traditional	151	541	552	140	0.218208092	0.781791908	0.797687861	0.202312139
North Carolina	North Carolina State University	Alternative, IHE-based	77	119	127	69	0.392857143	0.607142857	0.647959184	0.352040816
North Carolina	North Carolina Wesleyan College	Traditional	4	25	24	3	0.137931034	0.862068966	0.888888889	0.111111111
North Carolina	North Carolina Wesleyan College	Alternative, IHE-based	2	8	3	7	0.2	0.8	0.3	0.7
North Carolina	Pfeiffer  University	Traditional	5	38	39	4	0.11627907	0.88372093	0.906976744	0.093023256
North Carolina	Queens University of Charlotte	Traditional	3	33	27	9	0.083333333	0.916666667	0.75	0.25
North Carolina	Region 2 - Fayetteville	Alternative, not IHE-based	387	777	458	496	0.332474227	0.667525773	0.480083857	0.519916143
North Carolina	Saint Augustine's University	Traditional	1	3	0	4	0.25	0.75	0	1
North Carolina	Salem College	Traditional	11	109	74	42	0.091666667	0.908333333	0.637931034	0.362068966
North Carolina	Shaw  University	Traditional	0	2	0	2	0	1	0	1
North Carolina	St. Andrews University	Traditional	12	47	49	10	0.203389831	0.796610169	0.830508475	0.169491525
North Carolina	TEACH CHARLOTTE TNTP	Alternative, not IHE-based	35	82	52	61	0.299145299	0.700854701	0.460176991	0.539823009
North Carolina	University of Mount Olive	Traditional	47	170	140	77	0.216589862	0.783410138	0.64516129	0.35483871
North Carolina	University of Mount Olive	Alternative, IHE-based	0	4	0	4	0	1	0	1
North Carolina	University of North Carolina-Asheville	Traditional	21	50	67	7	0.295774648	0.704225352	0.905405405	0.094594595
North Carolina	University of North Carolina-Chapel Hill	Traditional	18	77	70	25	0.189473684	0.810526316	0.736842105	0.263157895
North Carolina	University of North Carolina-Chapel Hill	Alternative, IHE-based	1	4	3	2	0.2	0.8	0.6	0.4
North Carolina	University of North Carolina-Charlotte	Traditional	236	1145	979	368	0.170890659	0.829109341	0.726800297	0.273199703
North Carolina	University of North Carolina-Charlotte	Alternative, IHE-based	28	83	76	34	0.252252252	0.747747748	0.690909091	0.309090909
North Carolina	University of North Carolina-Greensboro	Traditional	88	389	348	126	0.184486373	0.815513627	0.734177215	0.265822785
North Carolina	University of North Carolina-Greensboro	Alternative, IHE-based	12	15	21	4	0.444444444	0.555555556	0.84	0.16
North Carolina	University of North Carolina-Pembroke	Traditional	47	175	159	63	0.211711712	0.788288288	0.716216216	0.283783784
North Carolina	University of North Carolina-Pembroke	Alternative, IHE-based	33	427	306	154	0.07173913	0.92826087	0.665217391	0.334782609
North Carolina	University of North Carolina-Wilmington	Traditional	45	385	368	62	0.104651163	0.895348837	0.855813953	0.144186047
North Carolina	University of North Carolina-Wilmington	Alternative, IHE-based	24	83	89	18	0.224299065	0.775700935	0.831775701	0.168224299
North Carolina	Wake Forest University	Traditional	11	13	21	3	0.458333333	0.541666667	0.875	0.125
North Carolina	Western Carolina University	Traditional	79	340	370	49	0.188544153	0.811455847	0.883054893	0.116945107
North Carolina	Western Carolina University	Alternative, IHE-based	7	28	30	5	0.2	0.8	0.857142857	0.142857143
North Carolina	William Peace University	Traditional	2	16	16	2	0.111111111	0.888888889	0.888888889	0.111111111
North Carolina	William Peace University	Alternative, IHE-based	0	0	0	0
North Carolina	Wingate University	Traditional	26	67	85	8	0.279569892	0.720430108	0.913978495	0.086021505
North Carolina	Wingate University	Alternative, IHE-based	2	23	20	5	0.08	0.92	0.8	0.2
North Carolina	Winston-Salem State University	Traditional	14	43	16	41	0.245614035	0.754385965	0.280701754	0.719298246
North Carolina	Winston-Salem State University	Alternative, IHE-based	0	0	0	0
North Dakota	Dickinson State University	Traditional	92	34	118	7	0.73015873	0.26984127	0.944	0.056
North Dakota	Fort Berthold Community College	Traditional	0	0	0	0
North Dakota	Jamestown College	Traditional	77	38	106	9	0.669565217	0.330434783	0.92173913	0.07826087
North Dakota	Mayville State University	Traditional	21	69	89	1	0.233333333	0.766666667	0.988888889	0.011111111
North Dakota	Minot State University	Traditional	34	149	162	17	0.18579235	0.81420765	0.905027933	0.094972067
North Dakota	North Dakota State University	Traditional	44	62	103	1	0.41509434	0.58490566	0.990384615	0.009615385
North Dakota	Sitting Bull College	Traditional	1	3	2	2	0.25	0.75	0.5	0.5
North Dakota	Turtle Mountain Community College	Traditional	5	16	1	20	0.238095238	0.761904762	0.047619048	0.952380952
North Dakota	United Tribes Technical College	Traditional	1	7	0	8	0.125	0.875	0	1
North Dakota	University of Mary	Traditional	90	177	227	27	0.337078652	0.662921348	0.893700787	0.106299213
North Dakota	University of North Dakota	Traditional	77	255	309	20	0.231927711	0.768072289	0.939209726	0.060790274
North Dakota	Valley City State University	Traditional	38	179	202	14	0.175115207	0.824884793	0.935185185	0.064814815
Northern Mariana Islands	Northern Marianas College	Traditional	33	107	2	138	0.235714286	0.764285714	0.014285714	0.985714286
Ohio	Antioch University Midwest	Traditional	8	24	23	5	0.25	0.75	0.821428571	0.178571429
Ohio	Ashland University	Traditional	387	287	604	77	0.574183976	0.425816024	0.886930984	0.113069016
Ohio	Baldwin Wallace University	Traditional	99	240	303	35	0.292035398	0.707964602	0.896449704	0.103550296
Ohio	Bluffton University	Traditional	38	67	104	1	0.361904762	0.638095238	0.99047619	0.00952381
Ohio	Bowling Green State University	Traditional	525	1463	1819	234	0.264084507	0.735915493	0.886020458	0.113979542
Ohio	Capital University	Traditional	85	140	205	13	0.377777778	0.622222222	0.940366972	0.059633028
Ohio	Case Western Reserve University	Traditional	7	20	21	6	0.259259259	0.740740741	0.777777778	0.222222222
Ohio	Cedarville University	Traditional	27	108	125	10	0.2	0.8	0.925925926	0.074074074
Ohio	Central State University	Traditional	15	35	0	35	0.3	0.7	0	1
Ohio	Cincinnati Christian University	Traditional	0	19	18	1	0	1	0.947368421	0.052631579
Ohio	Cleveland State University	Traditional	165	471	440	193	0.259433962	0.740566038	0.695102686	0.304897314
Ohio	Defiance College	Traditional	18	15	28	5	0.545454545	0.454545455	0.848484848	0.151515152
Ohio	Franciscan University of Steubenville	Traditional	28	190	202	16	0.128440367	0.871559633	0.926605505	0.073394495
Ohio	Heidelberg University	Traditional	10	39	42	3	0.204081633	0.795918367	0.933333333	0.066666667
Ohio	Hiram College	Traditional	8	16	24	0	0.333333333	0.666666667	1	0
Ohio	Indiana Wesleyan University	Traditional	2	8	9	1	0.2	0.8	0.9	0.1
